date,rainfall_mm,avg_temp_c,min_temp_c,max_temp_c,humidity_pct,solar_radiation,wind_speed_ms,state,latitude,longitude
2018-08-29,2.97,24.99,21.8,28.96,83.5,22.08,1.5,Gombe,10.2897,11.1673
2018-08-30,8.58,24.84,21.47,28.99,85.16,10.8,2.06,Gombe,10.2897,11.1673
2018-08-31,3.36,24.6,22.02,28.33,87.26,19.78,2.25,Gombe,10.2897,11.1673
2018-09-01,22.91,24.72,21.94,27.98,86.83,11.07,1.26,Gombe,10.2897,11.1673
2018-09-02,22.22,24.86,21.52,28.61,87.26,16.48,1.17,Gombe,10.2897,11.1673
2018-09-03,25.33,24.94,22.52,28.14,87.0,12.33,0.81,Gombe,10.2897,11.1673
2018-09-04,2.1,25.1,21.98,28.74,86.86,21.7,1.22,Gombe,10.2897,11.1673
2018-09-05,3.9,25.31,22.2,29.14,85.45,21.73,1.1,Gombe,10.2897,11.1673
2018-09-06,8.91,25.2,22.15,28.39,85.85,11.08,1.3,Gombe,10.2897,11.1673
2018-09-07,2.02,23.99,21.85,26.41,87.25,19.68,1.53,Gombe,10.2897,11.1673
2018-09-08,23.61,24.45,20.98,28.38,86.76,18.65,1.08,Gombe,10.2897,11.1673
2018-09-09,15.08,24.38,21.86,27.39,88.7,21.89,1.2,Gombe,10.2897,11.1673
2018-09-10,19.11,25.12,21.94,28.71,84.68,11.75,1.09,Gombe,10.2897,11.1673
2018-09-11,1.54,24.73,21.68,27.45,82.57,22.43,0.65,Gombe,10.2897,11.1673
2018-09-12,0.54,25.57,21.01,31.0,81.26,24.37,1.45,Gombe,10.2897,11.1673
2018-09-13,2.21,24.85,21.26,28.64,86.23,12.98,1.87,Gombe,10.2897,11.1673
2018-09-14,1.23,25.24,21.77,28.99,85.08,19.53,1.07,Gombe,10.2897,11.1673
2018-09-15,1.23,24.69,22.48,27.67,89.16,24.49,1.62,Gombe,10.2897,11.1673
2018-09-16,2.0,24.75,22.03,27.47,86.72,21.24,1.14,Gombe,10.2897,11.1673
2018-09-17,1.16,25.85,21.7,30.07,82.14,22.39,1.16,Gombe,10.2897,11.1673
2018-09-18,3.57,25.28,21.98,29.24,86.61,19.04,1.54,Gombe,10.2897,11.1673
2018-09-19,3.26,25.21,21.94,29.56,85.18,23.39,1.33,Gombe,10.2897,11.1673
2018-09-20,1.06,25.52,22.36,29.29,83.19,15.97,1.12,Gombe,10.2897,11.1673
2018-09-21,1.39,25.7,23.03,28.8,84.14,20.27,1.09,Gombe,10.2897,11.1673
2018-09-22,1.95,26.05,22.02,30.5,83.77,23.98,1.32,Gombe,10.2897,11.1673
2018-09-23,8.67,25.61,22.7,29.75,85.67,19.53,1.56,Gombe,10.2897,11.1673
2018-09-24,6.19,25.46,21.53,29.91,84.91,12.53,1.5,Gombe,10.2897,11.1673
2018-09-25,1.19,25.65,21.63,29.94,83.92,20.23,1.41,Gombe,10.2897,11.1673
2018-09-26,5.68,26.08,21.9,30.67,82.59,24.4,1.43,Gombe,10.2897,11.1673
2018-09-27,8.29,25.17,22.42,28.73,87.56,21.33,1.49,Gombe,10.2897,11.1673
2018-09-28,0.84,24.43,21.55,27.89,89.49,22.23,1.85,Gombe,10.2897,11.1673
2018-09-29,0.28,25.97,21.04,31.04,80.66,25.08,1.17,Gombe,10.2897,11.1673
2018-09-30,0.67,26.14,21.68,31.54,84.29,23.68,1.57,Gombe,10.2897,11.1673
2018-10-01,26.57,25.59,22.84,28.78,86.09,20.52,1.23,Gombe,10.2897,11.1673
2018-10-02,1.18,25.21,22.27,29.33,87.61,23.06,1.84,Gombe,10.2897,11.1673
2018-10-03,1.5,25.5,22.46,29.61,87.73,18.61,1.42,Gombe,10.2897,11.1673
2018-10-04,2.37,25.74,22.29,29.79,85.86,21.77,1.46,Gombe,10.2897,11.1673
2018-10-05,4.38,25.34,22.7,28.38,86.46,19.72,1.31,Gombe,10.2897,11.1673
2018-10-06,1.33,25.55,21.39,30.24,84.77,23.82,1.6,Gombe,10.2897,11.1673
2018-10-07,1.92,25.84,22.84,29.2,84.21,22.65,0.82,Gombe,10.2897,11.1673
2018-10-08,0.07,26.13,23.43,29.88,84.82,23.7,1.16,Gombe,10.2897,11.1673
2018-10-09,0.04,26.45,22.52,31.08,81.49,21.36,1.05,Gombe,10.2897,11.1673
2018-10-10,0.02,25.62,22.43,30.04,86.41,18.65,1.49,Gombe,10.2897,11.1673
2018-10-11,0.01,26.15,21.5,30.68,80.39,24.15,1.13,Gombe,10.2897,11.1673
2018-10-12,0.05,26.26,22.08,31.53,80.73,23.52,1.31,Gombe,10.2897,11.1673
2018-10-13,0.71,25.97,22.61,30.46,84.02,23.81,1.66,Gombe,10.2897,11.1673
2018-10-14,0.58,26.04,22.64,30.1,78.6,21.23,1.12,Gombe,10.2897,11.1673
2018-10-15,0.28,26.68,22.37,31.15,75.87,22.99,1.29,Gombe,10.2897,11.1673
2018-10-16,0.59,27.18,22.84,32.14,75.03,23.36,1.46,Gombe,10.2897,11.1673
2018-10-17,0.01,27.29,22.17,32.8,64.07,23.88,1.36,Gombe,10.2897,11.1673
2018-10-18,0.0,25.63,20.0,31.5,79.8,24.6,1.74,Gombe,10.2897,11.1673
2018-10-19,0.0,25.95,20.66,32.53,72.8,24.89,1.6,Gombe,10.2897,11.1673
2018-10-20,0.0,25.88,19.05,32.59,67.92,24.0,1.6,Gombe,10.2897,11.1673
2018-10-21,0.0,26.65,20.54,32.81,68.68,24.87,1.54,Gombe,10.2897,11.1673
2018-10-22,0.0,27.08,21.66,32.63,68.71,22.81,1.24,Gombe,10.2897,11.1673
2018-10-23,0.04,27.24,24.14,32.42,69.92,21.02,1.21,Gombe,10.2897,11.1673
2018-10-24,0.02,26.77,23.85,31.11,79.06,21.25,1.77,Gombe,10.2897,11.1673
2018-10-25,0.02,25.4,21.9,29.31,84.73,15.63,1.98,Gombe,10.2897,11.1673
2018-10-26,0.01,25.85,22.0,29.85,82.13,20.62,1.43,Gombe,10.2897,11.1673
2018-10-27,0.01,26.43,23.94,29.73,76.56,19.08,0.97,Gombe,10.2897,11.1673
2018-10-28,0.06,27.67,23.89,32.76,70.74,22.67,1.26,Gombe,10.2897,11.1673
2018-10-29,0.97,26.58,23.13,30.31,78.59,18.64,0.88,Gombe,10.2897,11.1673
2018-10-30,0.01,26.87,22.41,33.55,68.15,23.92,1.54,Gombe,10.2897,11.1673
2018-10-31,0.0,24.55,17.11,32.05,57.63,24.29,1.74,Gombe,10.2897,11.1673
2018-11-01,0.0,26.43,19.74,32.54,54.21,24.63,1.09,Gombe,10.2897,11.1673
2018-11-02,0.0,26.81,20.41,33.03,51.28,21.87,1.34,Gombe,10.2897,11.1673
2018-11-03,0.0,23.71,18.09,29.51,60.1,20.85,1.3,Gombe,10.2897,11.1673
2018-11-04,0.0,25.55,19.75,32.61,65.15,23.36,1.64,Gombe,10.2897,11.1673
2018-11-05,0.0,26.8,21.37,32.49,68.97,20.13,1.38,Gombe,10.2897,11.1673
2018-11-06,0.0,26.94,21.65,31.92,59.95,20.74,1.3,Gombe,10.2897,11.1673
2018-11-07,0.0,25.87,19.76,32.63,52.16,20.22,2.08,Gombe,10.2897,11.1673
2018-11-08,0.0,24.49,17.04,32.51,56.04,23.24,1.78,Gombe,10.2897,11.1673
2018-11-09,0.0,23.23,14.22,31.93,47.72,22.84,2.09,Gombe,10.2897,11.1673
2018-11-10,0.0,23.01,13.65,31.48,48.48,23.18,1.96,Gombe,10.2897,11.1673
2018-11-11,0.0,23.72,15.3,32.29,50.38,23.58,1.86,Gombe,10.2897,11.1673
2018-11-12,0.0,24.08,15.23,32.44,51.5,23.56,1.99,Gombe,10.2897,11.1673
2018-11-13,0.0,24.68,16.68,33.39,51.08,23.28,2.17,Gombe,10.2897,11.1673
2018-11-14,0.0,23.89,15.41,33.3,49.83,19.79,2.42,Gombe,10.2897,11.1673
2018-11-15,0.0,24.61,16.4,32.13,43.9,23.09,1.83,Gombe,10.2897,11.1673
2018-11-16,0.0,24.87,16.6,32.78,50.48,20.98,1.58,Gombe,10.2897,11.1673
2018-11-17,0.0,25.08,17.04,32.97,52.41,22.43,1.71,Gombe,10.2897,11.1673
2018-11-18,0.0,25.2,17.28,32.92,56.95,21.23,1.66,Gombe,10.2897,11.1673
2018-11-19,0.0,25.53,18.36,32.89,53.78,19.09,2.19,Gombe,10.2897,11.1673
2018-11-20,0.0,25.26,19.31,33.29,54.0,12.69,2.12,Gombe,10.2897,11.1673
2018-11-21,0.0,25.1,16.92,33.98,45.65,22.56,2.26,Gombe,10.2897,11.1673
2018-11-22,0.0,23.39,14.18,32.77,45.17,23.12,1.64,Gombe,10.2897,11.1673
2018-11-23,0.0,23.51,14.69,33.67,43.56,22.12,1.9,Gombe,10.2897,11.1673
2018-11-24,0.0,23.87,14.47,34.6,41.3,22.22,2.23,Gombe,10.2897,11.1673
2018-11-25,0.0,23.94,16.2,33.87,39.76,21.49,2.78,Gombe,10.2897,11.1673
2018-11-26,0.0,24.58,15.86,33.33,41.0,22.24,2.13,Gombe,10.2897,11.1673
2018-11-27,0.0,23.99,14.98,33.68,41.71,22.4,1.96,Gombe,10.2897,11.1673
2018-11-28,0.0,24.67,15.95,34.48,39.18,22.27,2.49,Gombe,10.2897,11.1673
2018-11-29,0.0,24.48,15.89,34.45,36.28,22.41,2.86,Gombe,10.2897,11.1673
2018-11-30,0.0,24.38,15.93,34.28,35.0,21.35,2.75,Gombe,10.2897,11.1673
2018-12-01,0.1,24.14,18.34,30.37,37.44,16.6,2.34,Gombe,10.2897,11.1673
2018-12-02,0.0,25.23,18.52,33.55,36.88,17.5,2.51,Gombe,10.2897,11.1673
2018-12-03,0.0,24.38,17.71,33.29,37.85,19.49,2.65,Gombe,10.2897,11.1673
2018-12-04,0.0,24.92,17.78,33.81,37.85,20.83,3.17,Gombe,10.2897,11.1673
2018-12-05,0.0,23.66,17.49,31.63,32.74,20.47,3.63,Gombe,10.2897,11.1673
2018-12-06,0.0,23.71,16.32,32.85,32.21,20.91,3.03,Gombe,10.2897,11.1673
2018-12-07,0.0,23.48,15.65,31.98,33.06,19.91,2.87,Gombe,10.2897,11.1673
2018-12-08,0.0,23.8,17.64,31.91,30.96,18.18,2.66,Gombe,10.2897,11.1673
2018-12-09,0.0,23.2,16.45,31.58,32.39,17.29,2.98,Gombe,10.2897,11.1673
2018-12-10,0.0,23.19,16.87,31.93,31.67,21.32,3.18,Gombe,10.2897,11.1673
2018-12-11,0.0,23.26,15.34,32.42,33.97,21.49,2.77,Gombe,10.2897,11.1673
2018-12-12,0.0,23.52,15.31,33.42,32.51,21.96,2.85,Gombe,10.2897,11.1673
2018-12-13,0.0,23.55,15.2,33.73,30.97,22.0,2.73,Gombe,10.2897,11.1673
2018-12-14,0.0,24.05,15.04,34.9,30.91,22.59,2.68,Gombe,10.2897,11.1673
2018-12-15,0.0,24.19,15.12,35.38,30.2,23.02,2.32,Gombe,10.2897,11.1673
2018-12-16,0.0,24.05,15.34,34.66,31.27,22.57,3.0,Gombe,10.2897,11.1673
2018-12-17,0.0,23.64,15.81,33.42,28.35,22.14,3.73,Gombe,10.2897,11.1673
2018-12-18,0.0,23.35,15.68,32.57,30.21,15.12,3.36,Gombe,10.2897,11.1673
2018-12-19,0.0,22.49,15.11,31.77,29.15,19.97,2.99,Gombe,10.2897,11.1673
2018-12-20,0.0,22.12,14.63,30.86,30.03,19.59,3.04,Gombe,10.2897,11.1673
2018-12-21,0.0,22.35,14.85,31.87,32.74,19.86,2.96,Gombe,10.2897,11.1673
2018-12-22,0.0,21.57,13.78,31.19,32.79,20.83,2.9,Gombe,10.2897,11.1673
2018-12-23,0.0,20.7,12.82,30.61,30.53,20.78,3.01,Gombe,10.2897,11.1673
2018-12-24,0.0,20.79,12.72,30.85,33.39,18.69,2.74,Gombe,10.2897,11.1673
2018-12-25,0.0,20.73,12.49,30.59,34.64,19.61,2.66,Gombe,10.2897,11.1673
2018-12-26,0.0,21.25,13.55,30.62,34.14,20.54,2.72,Gombe,10.2897,11.1673
2018-12-27,0.0,22.42,14.16,32.12,34.05,21.49,2.5,Gombe,10.2897,11.1673
2018-12-28,0.0,23.08,15.86,32.26,31.55,19.18,3.08,Gombe,10.2897,11.1673
2018-12-29,0.0,23.33,16.85,32.11,30.75,19.81,3.38,Gombe,10.2897,11.1673
2018-12-30,0.0,23.12,15.42,32.94,31.3,20.21,3.19,Gombe,10.2897,11.1673
2018-12-31,0.0,23.55,15.65,33.34,32.56,18.93,3.4,Gombe,10.2897,11.1673
2019-01-01,0.0,22.8,15.08,32.38,26.3,19.92,3.85,Gombe,10.2897,11.1673
2019-01-02,0.0,22.25,14.42,31.3,25.49,19.22,3.82,Gombe,10.2897,11.1673
2019-01-03,0.0,22.76,15.1,31.69,26.81,18.54,2.8,Gombe,10.2897,11.1673
2019-01-04,0.0,22.28,16.73,29.64,26.96,19.25,3.26,Gombe,10.2897,11.1673
2019-01-05,0.0,22.66,16.42,31.12,23.99,20.78,3.74,Gombe,10.2897,11.1673
2019-01-06,0.0,22.67,14.35,32.48,20.65,21.84,4.08,Gombe,10.2897,11.1673
2019-01-07,0.0,21.66,14.6,30.47,26.17,15.45,3.57,Gombe,10.2897,11.1673
2019-01-08,0.0,20.39,14.96,27.22,27.83,16.22,3.49,Gombe,10.2897,11.1673
2019-01-09,0.0,21.98,13.8,32.28,25.12,20.95,2.88,Gombe,10.2897,11.1673
2019-01-10,0.0,22.93,14.15,33.38,24.6,22.15,2.67,Gombe,10.2897,11.1673
2019-01-11,0.0,24.51,14.91,35.82,23.12,22.07,2.7,Gombe,10.2897,11.1673
2019-01-12,0.0,25.5,16.36,36.1,21.6,22.54,3.26,Gombe,10.2897,11.1673
2019-01-13,0.0,25.31,16.51,35.49,19.02,20.82,3.46,Gombe,10.2897,11.1673
2019-01-14,0.0,23.93,17.24,32.51,16.43,19.15,3.09,Gombe,10.2897,11.1673
2019-01-15,0.0,22.84,15.46,31.86,18.49,19.47,3.13,Gombe,10.2897,11.1673
2019-01-16,0.0,22.88,14.69,33.01,16.7,21.69,3.17,Gombe,10.2897,11.1673
2019-01-17,0.0,22.63,13.7,33.47,13.86,23.25,3.11,Gombe,10.2897,11.1673
2019-01-18,0.0,23.93,14.24,35.47,13.95,23.82,3.11,Gombe,10.2897,11.1673
2019-01-19,0.0,25.68,15.2,36.59,16.03,22.71,2.08,Gombe,10.2897,11.1673
2019-01-20,0.0,27.22,16.79,36.96,17.73,21.09,1.19,Gombe,10.2897,11.1673
2019-01-21,0.0,26.97,17.4,37.41,20.69,22.72,1.43,Gombe,10.2897,11.1673
2019-01-22,0.0,27.05,17.1,37.48,19.03,23.19,2.28,Gombe,10.2897,11.1673
2019-01-23,0.0,27.93,18.13,37.7,20.11,22.97,1.37,Gombe,10.2897,11.1673
2019-01-24,0.0,27.48,19.33,36.78,22.73,22.35,2.05,Gombe,10.2897,11.1673
2019-01-25,0.0,28.38,20.49,37.67,18.09,22.62,2.05,Gombe,10.2897,11.1673
2019-01-26,0.0,27.18,18.54,36.5,21.17,22.69,1.73,Gombe,10.2897,11.1673
2019-01-27,0.0,26.65,17.77,36.35,14.85,22.54,2.82,Gombe,10.2897,11.1673
2019-01-28,0.0,25.75,18.27,33.73,13.99,19.13,2.5,Gombe,10.2897,11.1673
2019-01-29,0.0,26.22,19.68,35.0,14.34,19.91,2.68,Gombe,10.2897,11.1673
2019-01-30,0.0,25.43,18.01,34.56,12.29,19.94,2.93,Gombe,10.2897,11.1673
2019-01-31,0.0,25.78,17.4,35.83,10.98,22.51,3.37,Gombe,10.2897,11.1673
2019-02-01,0.1,25.97,17.8,35.13,12.59,23.01,2.61,Gombe,10.2897,11.1673
2019-02-02,0.0,26.63,17.99,36.62,14.82,20.01,2.2,Gombe,10.2897,11.1673
2019-02-03,0.0,27.67,18.69,37.76,13.86,21.89,1.69,Gombe,10.2897,11.1673
2019-02-04,0.0,27.76,17.84,38.51,12.48,23.24,1.84,Gombe,10.2897,11.1673
2019-02-05,0.0,27.92,18.86,37.59,14.98,21.38,3.22,Gombe,10.2897,11.1673
2019-02-06,0.0,23.57,17.83,30.54,12.93,21.78,4.08,Gombe,10.2897,11.1673
2019-02-07,0.0,23.49,15.63,32.72,10.26,23.32,3.98,Gombe,10.2897,11.1673
2019-02-08,0.0,24.39,15.97,33.93,10.02,23.78,4.19,Gombe,10.2897,11.1673
2019-02-09,0.0,24.93,17.08,34.0,13.1,22.74,4.59,Gombe,10.2897,11.1673
2019-02-10,0.0,25.57,17.95,34.59,14.12,21.56,4.82,Gombe,10.2897,11.1673
2019-02-11,0.0,25.7,19.09,34.05,15.06,19.5,4.25,Gombe,10.2897,11.1673
2019-02-12,0.0,25.53,18.22,34.11,16.39,16.96,4.05,Gombe,10.2897,11.1673
2019-02-13,0.0,26.32,18.49,35.27,16.46,21.85,4.43,Gombe,10.2897,11.1673
2019-02-14,0.0,25.09,17.92,33.34,13.6,22.68,4.5,Gombe,10.2897,11.1673
2019-02-15,0.0,24.0,18.21,31.88,16.4,14.8,4.78,Gombe,10.2897,11.1673
2019-02-16,0.0,23.19,16.39,29.91,15.84,20.72,4.04,Gombe,10.2897,11.1673
2019-02-17,0.0,24.94,18.67,33.86,13.35,22.69,3.59,Gombe,10.2897,11.1673
2019-02-18,0.0,26.03,17.72,35.64,13.58,24.26,3.77,Gombe,10.2897,11.1673
2019-02-19,0.0,27.61,18.35,37.54,15.73,23.58,3.4,Gombe,10.2897,11.1673
2019-02-20,0.0,28.6,19.57,38.72,16.3,20.51,3.28,Gombe,10.2897,11.1673
2019-02-21,0.0,29.56,21.34,39.55,14.7,22.07,3.09,Gombe,10.2897,11.1673
2019-02-22,0.0,29.55,21.25,38.39,14.01,21.8,1.51,Gombe,10.2897,11.1673
2019-02-23,0.0,30.94,23.17,38.56,32.94,18.67,2.62,Gombe,10.2897,11.1673
2019-02-24,0.0,30.65,24.57,37.15,36.93,19.56,2.29,Gombe,10.2897,11.1673
2019-02-25,0.0,30.4,24.4,36.34,28.88,19.43,2.33,Gombe,10.2897,11.1673
2019-02-26,0.0,27.2,24.61,29.62,57.97,11.31,1.4,Gombe,10.2897,11.1673
2019-02-27,0.0,29.26,22.96,35.59,47.13,16.61,1.25,Gombe,10.2897,11.1673
2019-02-28,0.0,31.01,26.23,36.77,35.5,15.21,2.17,Gombe,10.2897,11.1673
2019-03-01,0.0,30.98,25.91,36.31,33.49,21.64,2.48,Gombe,10.2897,11.1673
2019-03-02,0.0,31.49,25.43,38.33,31.37,22.77,3.08,Gombe,10.2897,11.1673
2019-03-03,0.0,31.0,23.84,39.0,18.63,23.95,3.56,Gombe,10.2897,11.1673
2019-03-04,0.0,30.3,22.62,38.61,16.43,23.81,3.31,Gombe,10.2897,11.1673
2019-03-05,0.0,29.7,21.46,38.18,18.51,23.76,3.59,Gombe,10.2897,11.1673
2019-03-06,0.0,30.26,23.75,38.32,18.37,23.83,3.53,Gombe,10.2897,11.1673
2019-03-07,0.0,30.53,23.22,38.54,15.4,19.34,3.34,Gombe,10.2897,11.1673
2019-03-08,0.0,30.84,22.47,39.64,16.22,21.92,3.44,Gombe,10.2897,11.1673
2019-03-09,0.0,32.19,24.22,40.16,23.85,21.07,3.57,Gombe,10.2897,11.1673
2019-03-10,0.0,33.08,25.59,41.17,24.44,23.76,2.25,Gombe,10.2897,11.1673
2019-03-11,0.0,31.15,21.94,41.43,11.55,26.61,2.64,Gombe,10.2897,11.1673
2019-03-12,0.0,30.87,21.4,40.98,10.39,23.88,2.06,Gombe,10.2897,11.1673
2019-03-13,0.0,31.36,21.67,41.57,11.05,24.85,2.58,Gombe,10.2897,11.1673
2019-03-14,0.0,31.62,22.66,40.6,11.49,23.39,3.7,Gombe,10.2897,11.1673
2019-03-15,0.0,31.27,25.51,39.37,12.34,19.33,4.43,Gombe,10.2897,11.1673
2019-03-16,0.0,31.67,24.96,40.13,12.54,22.09,4.34,Gombe,10.2897,11.1673
2019-03-17,0.0,31.49,23.99,39.8,12.41,20.73,5.02,Gombe,10.2897,11.1673
2019-03-18,0.0,31.23,23.53,40.41,12.06,24.36,4.62,Gombe,10.2897,11.1673
2019-03-19,0.0,32.24,22.46,42.34,12.68,26.35,3.25,Gombe,10.2897,11.1673
2019-03-20,0.0,32.26,24.12,40.53,23.65,25.21,1.32,Gombe,10.2897,11.1673
2019-03-21,0.0,33.06,26.52,40.59,42.1,23.44,1.97,Gombe,10.2897,11.1673
2019-03-22,0.0,33.37,27.06,40.3,36.6,24.4,2.49,Gombe,10.2897,11.1673
2019-03-23,0.0,31.81,25.86,39.26,41.28,23.58,2.39,Gombe,10.2897,11.1673
2019-03-24,0.0,31.05,24.59,37.71,21.74,23.5,2.06,Gombe,10.2897,11.1673
2019-03-25,0.0,30.81,23.15,39.56,14.71,22.77,2.76,Gombe,10.2897,11.1673
2019-03-26,0.0,30.19,23.24,37.66,17.66,22.4,3.46,Gombe,10.2897,11.1673
2019-03-27,0.0,30.85,23.72,39.5,17.48,25.42,3.76,Gombe,10.2897,11.1673
2019-03-28,0.0,32.11,23.74,41.32,14.84,25.4,4.46,Gombe,10.2897,11.1673
2019-03-29,0.0,32.95,24.76,42.58,14.68,25.77,3.65,Gombe,10.2897,11.1673
2019-03-30,0.0,33.17,23.7,42.62,14.91,26.69,2.85,Gombe,10.2897,11.1673
2019-03-31,0.0,32.74,24.89,40.64,13.52,23.81,3.78,Gombe,10.2897,11.1673
2019-04-01,0.0,32.81,25.27,41.44,13.77,22.04,3.76,Gombe,10.2897,11.1673
2019-04-02,0.0,32.98,25.72,41.65,11.88,25.27,4.33,Gombe,10.2897,11.1673
2019-04-03,0.0,33.54,24.93,42.73,10.7,26.87,4.57,Gombe,10.2897,11.1673
2019-04-04,0.0,33.34,24.22,42.98,14.03,27.06,2.98,Gombe,10.2897,11.1673
2019-04-05,0.0,32.81,23.47,42.73,17.52,27.11,2.15,Gombe,10.2897,11.1673
2019-04-06,0.0,34.28,26.92,41.67,41.13,21.97,2.73,Gombe,10.2897,11.1673
2019-04-07,0.0,35.05,27.99,42.08,38.11,20.63,3.81,Gombe,10.2897,11.1673
2019-04-08,0.0,35.67,29.01,43.06,33.88,25.42,2.99,Gombe,10.2897,11.1673
2019-04-09,0.0,33.73,29.28,39.01,41.58,19.93,3.93,Gombe,10.2897,11.1673
2019-04-10,0.0,34.17,27.42,41.72,39.53,23.5,2.84,Gombe,10.2897,11.1673
2019-04-11,0.0,32.74,27.55,38.95,45.05,21.33,3.69,Gombe,10.2897,11.1673
2019-04-12,0.0,33.76,26.95,41.14,39.31,23.68,3.04,Gombe,10.2897,11.1673
2019-04-13,0.02,32.4,28.49,38.67,46.75,22.34,4.77,Gombe,10.2897,11.1673
2019-04-14,0.02,32.35,26.35,39.17,38.83,19.03,2.55,Gombe,10.2897,11.1673
2019-04-15,0.0,33.08,25.53,40.16,22.01,23.99,1.05,Gombe,10.2897,11.1673
2019-04-16,0.0,33.23,26.47,40.34,19.97,18.88,3.23,Gombe,10.2897,11.1673
2019-04-17,0.0,33.09,25.92,40.83,13.97,22.64,3.52,Gombe,10.2897,11.1673
2019-04-18,0.0,33.28,24.81,41.32,13.5,21.23,2.01,Gombe,10.2897,11.1673
2019-04-19,0.0,32.69,26.56,39.6,20.68,23.29,1.56,Gombe,10.2897,11.1673
2019-04-20,0.0,33.47,26.39,41.43,14.78,22.52,1.62,Gombe,10.2897,11.1673
2019-04-21,0.0,32.97,27.33,39.23,42.19,24.2,3.58,Gombe,10.2897,11.1673
2019-04-22,0.14,33.89,28.63,41.05,40.2,21.49,3.78,Gombe,10.2897,11.1673
2019-04-23,0.08,32.42,27.61,38.51,49.21,20.32,3.92,Gombe,10.2897,11.1673
2019-04-24,0.2,33.0,28.24,39.09,47.27,16.63,2.96,Gombe,10.2897,11.1673
2019-04-25,0.12,34.7,28.18,43.35,35.04,24.79,2.47,Gombe,10.2897,11.1673
2019-04-26,0.0,31.97,24.99,39.79,33.89,23.9,1.55,Gombe,10.2897,11.1673
2019-04-27,0.0,32.64,24.59,40.97,13.19,24.67,1.65,Gombe,10.2897,11.1673
2019-04-28,0.0,34.02,25.26,42.05,24.24,26.97,0.96,Gombe,10.2897,11.1673
2019-04-29,0.0,33.31,24.58,41.55,28.58,25.12,1.77,Gombe,10.2897,11.1673
2019-04-30,0.0,33.43,27.04,40.57,44.37,23.38,3.01,Gombe,10.2897,11.1673
2019-05-01,0.02,32.19,28.73,36.24,49.03,22.71,3.75,Gombe,10.2897,11.1673
2019-05-02,2.86,32.57,27.47,38.33,47.42,24.05,3.15,Gombe,10.2897,11.1673
2019-05-03,8.21,32.19,27.8,39.61,52.4,13.88,3.28,Gombe,10.2897,11.1673
2019-05-04,0.02,32.34,26.7,40.08,53.95,23.72,3.24,Gombe,10.2897,11.1673
2019-05-05,0.0,32.31,26.24,39.66,53.17,24.04,3.52,Gombe,10.2897,11.1673
2019-05-06,0.0,31.64,26.69,37.12,52.42,23.54,3.48,Gombe,10.2897,11.1673
2019-05-07,0.01,31.47,26.36,37.67,54.27,23.98,4.1,Gombe,10.2897,11.1673
2019-05-08,0.16,31.47,26.76,37.65,54.71,25.41,4.18,Gombe,10.2897,11.1673
2019-05-09,0.0,30.55,26.42,35.55,57.17,25.76,3.55,Gombe,10.2897,11.1673
2019-05-10,1.27,30.78,25.91,36.97,54.67,24.48,3.31,Gombe,10.2897,11.1673
2019-05-11,0.06,31.85,25.91,38.75,52.0,21.24,3.45,Gombe,10.2897,11.1673
2019-05-12,0.01,31.94,26.87,36.91,49.36,21.25,2.22,Gombe,10.2897,11.1673
2019-05-13,0.01,31.52,27.59,36.54,47.59,23.05,2.88,Gombe,10.2897,11.1673
2019-05-14,0.0,31.57,25.07,37.83,49.36,24.41,2.42,Gombe,10.2897,11.1673
2019-05-15,0.0,32.53,27.2,39.64,43.83,21.54,3.27,Gombe,10.2897,11.1673
2019-05-16,0.07,31.69,26.75,38.32,50.39,16.05,3.61,Gombe,10.2897,11.1673
2019-05-17,0.01,32.14,26.48,39.35,48.28,23.17,3.84,Gombe,10.2897,11.1673
2019-05-18,0.0,33.78,26.68,41.22,40.81,24.4,3.34,Gombe,10.2897,11.1673
2019-05-19,0.0,31.79,26.67,37.82,50.91,19.65,5.04,Gombe,10.2897,11.1673
2019-05-20,12.85,31.33,26.67,37.28,53.94,21.42,3.74,Gombe,10.2897,11.1673
2019-05-21,25.45,27.66,24.99,31.15,74.73,15.53,1.87,Gombe,10.2897,11.1673
2019-05-22,0.1,30.69,25.04,36.74,56.2,23.36,1.55,Gombe,10.2897,11.1673
2019-05-23,0.02,31.5,26.0,37.35,50.82,22.16,2.17,Gombe,10.2897,11.1673
2019-05-24,0.04,31.93,25.14,39.31,46.41,21.2,2.19,Gombe,10.2897,11.1673
2019-05-25,0.15,31.09,25.37,37.68,55.5,25.01,3.25,Gombe,10.2897,11.1673
2019-05-26,8.8,29.91,25.45,34.37,62.97,22.07,2.13,Gombe,10.2897,11.1673
2019-05-27,0.0,29.69,25.83,34.55,60.97,20.83,3.8,Gombe,10.2897,11.1673
2019-05-28,0.15,29.73,25.21,34.96,59.33,22.64,3.63,Gombe,10.2897,11.1673
2019-05-29,0.6,29.85,25.74,34.93,55.9,20.77,3.43,Gombe,10.2897,11.1673
2019-05-30,9.23,26.36,24.5,28.6,77.17,12.62,2.09,Gombe,10.2897,11.1673
2019-05-31,2.01,27.63,23.59,31.73,69.78,22.64,1.79,Gombe,10.2897,11.1673
2019-06-01,1.02,29.29,24.54,34.01,62.67,22.65,1.65,Gombe,10.2897,11.1673
2019-06-02,1.61,29.33,25.32,34.27,63.94,20.09,1.76,Gombe,10.2897,11.1673
